+---------------------+---------------------------------------------------------+---------------------+---------------------+------------+
| id                  | TARTGET_PATH                                            | create_time         | goods_id            | CLUSTER_ID |
| 1724703016547622914 | lammps-8Apr2021-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:16:57 | 1724703937548431362 | 11112      |
| 1724703019047428097 | lammps-17Feb2022-intelmpi2018.tar                       | 2023-11-15 16:16:58 | 1724703940954206209 | 11112      |
| 1724703020309913602 | lammps-22Dec2022-intelmpi2018.tar                       | 2023-11-15 16:16:58 | 1724703940954206209 | 11112      |
| 1724703021501095937 | lammps-23Jun2022-intelmpi2018.tar                       | 2023-11-15 16:16:58 | 1724703940954206209 | 11112      |
| 1724703022616780802 | lammps-24Mar2022-intelmpi2018.tar                       | 2023-11-15 16:16:59 | 1724703940954206209 | 11112      |
| 1724703024399360002 | lammps-2Jun2022-intelmpi2018.tar                        | 2023-11-15 16:16:59 | 1724703940954206209 | 11112      |
| 1724703025657651201 | lammps-3Aug2022-intelmpi2021.tar                        | 2023-11-15 16:16:59 | 1724703940954206209 | 11112      |
| 1724703026802696194 | lammps-3Nov2022-intelmpi2018.tar                        | 2023-11-15 16:17:00 | 1724703940954206209 | 11112      |
| 1724703027893215234 | lammps-4May2022-intelmpi2018.tar                        | 2023-11-15 16:17:00 | 1724703940954206209 | 11112      |
| 1724703029197643777 | lammps-7Jan2022-intelmpi2021.tar                        | 2023-11-15 16:17:00 | 1724703940954206209 | 11112      |
| 1724703031684866049 | lammps-17Feb2022-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:17:01 | 1724703944137682945 | 11112      |
| 1724703032997683201 | lammps-22Dec2022-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:17:01 | 1724703944137682945 | 11112      |
| 1724703034146922497 | lammps-23Jun2022-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:17:01 | 1724703944137682945 | 11112      |
| 1724703035262607362 | lammps-24Mar2022-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:17:02 | 1724703944137682945 | 11112      |
| 1724703036457984001 | lammps-2Jun2022-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:17:02 | 1724703944137682945 | 11112      |
| 1724703037624000513 | lammps-3Aug2022-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:17:02 | 1724703944137682945 | 11112      |
| 1724703038945206273 | lammps-3Nov2022-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:17:03 | 1724703944137682945 | 11112      |
| 1724703040195108866 | lammps-4May2022-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:17:03 | 1724703944137682945 | 11112      |
| 1724703041432428545 | lammps-7Jan2022-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:17:03 | 1724703944137682945 | 11112      |
| 1724703043999342594 | lammps-28Mar2023-intelmpi2018.tar                       | 2023-11-15 16:17:04 | 1724703947182747649 | 11112      |
| 1724703045286993922 | lammps-2Aug2023-intelmpi2018.tar                        | 2023-11-15 16:17:04 | 1724703947182747649 | 11112      |
| 1724703046620782593 | lammps-8Feb2023-intelmpi2021.tar                        | 2023-11-15 16:17:04 | 1724703947182747649 | 11112      |
| 1724703049082839042 | lammps-28Mar2023-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:17:05 | 1724703950009708545 | 11112      |
| 1724703050299187201 | lammps-2Aug2023-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:17:05 | 1724703950009708545 | 11112      |
| 1724703051532312578 | lammps-8Feb2023-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:17:06 | 1724703950009708545 | 11112      |
| 1724703054292164610 | gromacs-2019.6-hpcx_gcc7.3.1.tar                        | 2023-11-15 16:17:06 | 1724703953147047937 | 11112      |
| 1724703056724860930 | gromacs-2021.2-gcc7.3.1_intelmpi21.tar                  | 2023-11-15 16:17:07 | 1724703956250832898 | 11112      |
| 1724703058004123650 | gromacs-2021.3-gcc7.3.1_intelmpi21.tar                  | 2023-11-15 16:17:07 | 1724703956250832898 | 11112      |
| 1724703059136585729 | gromacs-2021.4-gcc7.3.1_intelmpi21.tar                  | 2023-11-15 16:17:07 | 1724703956250832898 | 11112      |
| 1724703060415848450 | gromacs-2021.5-gcc7.3.1_intelmpi21.tar                  | 2023-11-15 16:17:08 | 1724703956250832898 | 11112      |
| 1724703061686722561 | gromacs-2021.6-gcc7.3.1_intelmpi21.tar                  | 2023-11-15 16:17:08 | 1724703956250832898 | 11112      |
| 1724703062932430849 | gromacs-2021.7-gcc7.3.1_intelmpi21.tar                  | 2023-11-15 16:17:08 | 1724703956250832898 | 11112      |
| 1724703064115224577 | gromacs-2021-gcc7.3.1_intelmpi21.tar                    | 2023-11-15 16:17:09 | 1724703956250832898 | 11112      |
| 1724703065306406914 | gromacs-2021.1-hpcx_gcc7.3.1.tar                        | 2023-11-15 16:17:09 | 1724703956250832898 | 11112      |
| 1724703066468229121 | gromacs-2021.2-hpcx_gcc7.3.1.tar                        | 2023-11-15 16:17:09 | 1724703956250832898 | 11112      |
| 1724703067634245634 | gromacs-2021.3-hpcx_gcc7.3.1.tar                        | 2023-11-15 16:17:09 | 1724703956250832898 | 11112      |
