+---------------------+----------------------------------------------+---------------------+---------------------+------------+
| id                  | TARTGET_PATH                                 | create_time         | goods_id            | CLUSTER_ID |
| 1728717784699133954 | lammps-22Dec2022-intelmpi2018.tar            | 2023-11-26 18:10:13 | 1728718149645578242 | 11250      |
| 1728717785957425154 | lammps-23Jun2022-intelmpi2018.tar            | 2023-11-26 18:10:13 | 1728718156608122881 | 11250      |
| 1728717787130765313 | lammps-24Mar2022-intelmpi2018.tar            | 2023-11-26 18:10:13 | 1728718171091054593 | 11250      |
| 1728717789114671106 | lammps-2Jun2022-intelmpi2018.tar             | 2023-11-26 18:10:14 | 1728718216568868866 | 11250      |
| 1728717790390804481 | lammps-3Aug2022-intelmpi2021.tar             | 2023-11-26 18:10:14 | 1728718237260394497 | 11250      |
| 1728717791945826305 | lammps-3Nov2022-intelmpi2018.tar             | 2023-11-26 18:10:14 | 1728718245221183490 | 11250      |
| 1728717793331011586 | lammps-4May2022-intelmpi2018.tar             | 2023-11-26 18:10:15 | 1728718252536049666 | 11250      |
| 1728717794693095425 | lammps-7Jan2022-intelmpi2021.tar             | 2023-11-26 18:10:15 | 1728718260723331074 | 11250      |
| 1728717795851788289 | lammps-15Sep2022-hpcx_gcc7.3.1.tar           | 2023-11-26 18:10:15 | 1728718122092171265 | 11250      |
| 1728717797311406082 | lammps-17Feb2022-hpcx_gcc7.3.1.tar           | 2023-11-26 18:10:16 | 1728718126915620866 | 11250      |
| 1728717798490005505 | lammps-22Dec2022-hpcx_gcc7.3.1.tar           | 2023-11-26 18:10:16 | 1728718149645578242 | 11250      |
| 1728717799625596929 | lammps-23Jun2022-hpcx_gcc7.3.1.tar           | 2023-11-26 18:10:16 | 1728718156608122881 | 11250      |
| 1728717800922701826 | lammps-24Mar2022-hpcx_gcc7.3.1.tar           | 2023-11-26 18:10:16 | 1728718171091054593 | 11250      |
| 1728717802155827202 | lammps-2Jun2022-hpcx_gcc7.3.1.tar            | 2023-11-26 18:10:17 | 1728718216568868866 | 11250      |
| 1728717803887009794 | lammps-3Aug2022-hpcx_gcc7.3.1.tar            | 2023-11-26 18:10:17 | 1728718237260394497 | 11250      |
| 1728717805279518722 | lammps-3Nov2022-hpcx_gcc7.3.1.tar            | 2023-11-26 18:10:17 | 1728718245221183490 | 11250      |
| 1728717810494103554 | lammps-4May2022-hpcx_gcc7.3.1.tar            | 2023-11-26 18:10:19 | 1728718252536049666 | 11250      |
| 1728717812430807041 | lammps-7Jan2022-hpcx_gcc7.3.1.tar            | 2023-11-26 18:10:19 | 1728718260723331074 | 11250      |
| 1728717814206062593 | lammps-15Jun2023-intelmpi2018.tar            | 2023-11-26 18:10:20 | 1728718118217658370 | 11250      |
| 1728717815883784193 | lammps-28Mar2023-intelmpi2018.tar            | 2023-11-26 18:10:20 | 1728718194818232321 | 11250      |
| 1728717818563944450 | lammps-2Aug2023-intelmpi2018.tar             | 2023-11-26 18:10:21 | 1728718204917092354 | 11250      |
| 1728717819885150209 | lammps-8Feb2023-intelmpi2021.tar             | 2023-11-26 18:10:21 | 1728718267466747905 | 11250      |
| 1728717821126664193 | lammps-15Jun2023-hpcx_gcc7.3.1.tar           | 2023-11-26 18:10:21 | 1728718118217658370 | 11250      |
| 1728717823123152898 | lammps-28Mar2023-hpcx_gcc7.3.1.tar           | 2023-11-26 18:10:22 | 1728718194818232321 | 11250      |
| 1728717824338436098 | lammps-2Aug2023-hpcx_gcc7.3.1.tar            | 2023-11-26 18:10:22 | 1728718204917092354 | 11250      |
| 1728717825606180866 | lammps-8Feb2023-hpcx_gcc7.3.1.tar            | 2023-11-26 18:10:22 | 1728718267466747905 | 11250      |
| 1728717827019661313 | gromacs-2018.8-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:23 | 1728718277286637569 | 11250      |
| 1728717829916860417 | gromacs-2020.4-gcc7.3.1_intelmpi21.tar       | 2023-11-26 18:10:23 | 1728718290117013506 | 11250      |
| 1728717831204511746 | gromacs-2020.5-gcc7.3.1_intelmpi21.tar       | 2023-11-26 18:10:24 | 1728718293791223809 | 11250      |
| 1728717832497422338 | gromacs-2020.6-gcc7.3.1_intelmpi21.tar       | 2023-11-26 18:10:24 | 1728718297028202497 | 11250      |
| 1728717833909837825 | gromacs-2020.7-gcc7.3.1_intelmpi21.tar       | 2023-11-26 18:10:24 | 1728718300673052674 | 11250      |
| 1728717835416657921 | gromacs-2020.4-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:25 | 1728718290117013506 | 11250      |
| 1728717836540731394 | gromacs-2020.5-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:25 | 1728718293791223809 | 11250      |
| 1728717837723525121 | gromacs-2020.6-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:25 | 1728718297028202497 | 11250      |
| 1728717839074091010 | gromacs-2020.7-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:26 | 1728718300673052674 | 11250      |
| 1728717840255819778 | gromacs-2021.1-gcc7.3.1_intelmpi21.tar       | 2023-11-26 18:10:26 | 1728718309439148033 | 11250      |
| 1728717841947189249 | gromacs-2021.2-gcc7.3.1_intelmpi21.tar       | 2023-11-26 18:10:26 | 1728718313910276097 | 11250      |
| 1728717844073701377 | gromacs-2021.3-gcc7.3.1_intelmpi21.tar       | 2023-11-26 18:10:27 | 1728718317837168642 | 11250      |
| 1728717845268013058 | gromacs-2021.4-gcc7.3.1_intelmpi21.tar       | 2023-11-26 18:10:27 | 1728718322513817602 | 11250      |
| 1728717846602866690 | gromacs-2021.5-gcc7.3.1_intelmpi21.tar       | 2023-11-26 18:10:27 | 1728718328780107777 | 11250      |
| 1728717847906230273 | gromacs-2021.6-gcc7.3.1_intelmpi21.tar       | 2023-11-26 18:10:28 | 1728718340834537474 | 11250      |
| 1728717849866035202 | gromacs-2021.7-gcc7.3.1_intelmpi21.tar       | 2023-11-26 18:10:28 | 1728718344068345858 | 11250      |
| 1728717851514396674 | gromacs-2021-gcc7.3.1_intelmpi21.tar         | 2023-11-26 18:10:28 | 1728718305551028225 | 11250      |
| 1728717852926812161 | gromacs-2021.1-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:29 | 1728718309439148033 | 11250      |
| 1728717854176714754 | gromacs-2021.2-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:29 | 1728718313910276097 | 11250      |
| 1728717855486402562 | gromacs-2021.3-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:29 | 1728718317837168642 | 11250      |
| 1728717856731045889 | gromacs-2021.4-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:30 | 1728718322513817602 | 11250      |
| 1728717858224218114 | gromacs-2021.5-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:30 | 1728718328780107777 | 11250      |
| 1728717859437436930 | gromacs-2021.6-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:30 | 1728718340834537474 | 11250      |
| 1728717861371011074 | gromacs-2021.7-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:31 | 1728718344068345858 | 11250      |
| 1728717862598877186 | gromacs-2022.1-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:31 | 1728718354579271681 | 11250      |
| 1728717864529321986 | gromacs-2022.2-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:32 | 1728718358463197186 | 11250      |
| 1728717866102185986 | gromacs-2022.3-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:32 | 1728718364590051330 | 11250      |
| 1728717867998011394 | gromacs-2022.4-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:32 | 1728718369796206593 | 11250      |
| 1728717870069997569 | gromacs-2022.5-hpcx_gcc7.3.1.tar             | 2023-11-26 18:10:33 | 1728718383003045890 | 11250      |
| 1728717871381749761 | gromacs-2022-hpcx_gcc7.3.1.tar               | 2023-11-26 18:10:33 | 1728718348630724609 | 11250      |
| 1728717873034305538 | gromacs-2023.1-gcc930_intelmpi17.tar         | 2023-11-26 18:10:34 | 1728718390985830401 | 11250      |
| 1728717874342928385 | gromacs-2023.2-gcc930_intelmpi17.tar         | 2023-11-26 18:10:34 | 1728718394755485698 | 11271      |
| 1728717875496361986 | gromacs-2023-gcc930_intelmpi17.tar           | 2023-11-26 18:10:34 | 1728718386765336578 | 11250      |
| 1728717876847992834 | cp2k-6.1.0-intelmpi_2017_plumed.tar          | 2023-11-26 18:10:35 | 1728718402514948097 | 11250      |
| 1728717878226853889 | cp2k-7.1-intelmpi_2018.tar                   | 2023-11-26 18:10:35 | 1728718406667309058 | 11250      |
| 1728717879519764481 | cp2k-7.1-intelmpi_2020.tar                   | 2023-11-26 18:10:35 | 1728718406667309058 | 11250      |
| 1728717881154478082 | cp2k-8.1-intelmpi_2020.tar                   | 2023-11-26 18:10:36 | 1728718410439012354 | 11250      |
| 1728717883016749057 | cp2k-8.2-intelmpi_2020.tar                   | 2023-11-26 18:10:36 | 1728718413853175810 | 11250      |
| 1728717884816105473 | cp2k-9.1-intelmpi_2018.tar                   | 2023-11-26 18:10:36 | 1728718418163896321 | 11250      |
| 1728717885945438210 | cp2k-9.1-intelmpi_2020.tar                   | 2023-11-26 18:10:37 | 1728718418163896321 | 11250      |
| 1728717887031762946 | cp2k-9.1-intelmpi_2021.tar                   | 2023-11-26 18:10:37 | 1728718418163896321 | 11250      |
| 1728717888185196546 | cp2k_plumed-6.1.0-intelmpi_2017.tar          | 2023-11-26 18:10:37 | 1728718428934868993 | 11250      |
| 1728717889611259906 | cp2k_plumed-9.1-intel2020.tar                | 2023-11-26 18:10:38 | 1728718432987590658 | 11271      |
| 1728717890794053633 | cp2k_plumed-9.1-intelmpi_2018.tar            | 2023-11-26 18:10:38 | 1728718432987590658 | 11250      |
| 1728717892168720385 | cp2k-2022.1-intelmpi2021.tar                 | 2023-11-26 18:10:38 | 1728718398983344129 | 11250      |
| 1728717893725872129 | cp2k_plumed-2023.1-intel2021.tar             | 2023-11-26 18:10:39 | 1728718421801381889 | 11250      |
| 1728717894882435073 | cp2k_plumed-2023.1-intelmpi_2021.tar         | 2023-11-26 18:10:39 | 1728718421801381889 | 11250      |
| 1728717896129208322 | cp2k_plumed-22.1-intel2020.tar               | 2023-11-26 18:10:39 | 1728718425281630209 | 11250      |
| 1728717897512263682 | qe-6.4-intelmpi_2017.tar                     | 2023-11-26 18:10:39 | 1728718437117956098 | 11250      |
| 1728717898725482498 | qe-6.6-gcc731.tar                            | 2023-11-26 18:10:40 | 1728718440855080961 | 11250      |
| 1728717904139264002 | qe-6.6-hpcx_intel2017.tar                    | 2023-11-26 18:10:41 | 1728718440855080961 | 11250      |
| 1728717906791129089 | qe-6.6-intel2021.tar                         | 2023-11-26 18:10:42 | 1728718440855080961 | 11250      |
| 1728717908656529409 | qe-6.6-intelmpi_2017.tar                     | 2023-11-26 18:10:42 | 1728718440855080961 | 11250      |
| 1728717910795624449 | qe-6.7-gcc731.tar                            | 2023-11-26 18:10:43 | 1728718446312894465 | 11271      |
| 1728717912335998977 | qe-6.7-intel2021.tar                         | 2023-11-26 18:10:43 | 1728718446312894465 | 11250      |
| 1728717914893459458 | qe-6.7-intelmpi_2017.tar                     | 2023-11-26 18:10:44 | 1728718446312894465 | 11250      |
+---------------------+----------------------------------------------+---------------------+---------------------+------------+
